Station Name,Street Address,City,State,ZIP,Station Phone,Latitude,Longitude,ID,EV Pricing Detail,EV Price
First Avenue Parking,630 1st Avenue,New York,NY,10016,888-998-2546,40.745096,-73.971921,221326,Level 2: $0.59 per kWh,Cost
BUL AUTO ALB STATION 3,2056 Central Ave,Albany,NY,12205,888-758-4389,42.750183,-73.87093,221381,,
BUL AUTO ALB STATION 2,2056 Central Ave,Albany,NY,12205,888-758-4389,42.750366,-73.87079,221382,,
BUL AUTO ALB STATION 1,2056 Central Ave,Albany,NY,12205,888-758-4389,42.75041,-73.870834,221383,,
GARVEY FRONT 1,257 Dix Ave,Queensbury,NY,12804,888-758-4389,43.31733,-73.619144,221395,,
FC1225 UNION ST CT4K 2,109 S Union St,Rochester,NY,14607,888-758-4389,43.151003,-77.599772,221435,,
"Orangetown Shopping Center (Orangeburg, NY)",45 ORANGETOWN ROAD,Orangeburg,NY,10962,833-632-2778,41.045882,-73.952843,221459,,
EVolve NY Riverhead,209 EAST AVE,Riverhead,NY,11901,833-632-2778,40.918879,-72.660441,221460,,
HCBR STATION 1,9013 4th Ave,Brooklyn,NY,11209,888-758-4389,40.619335,-74.029466,221556,,
ALBANY COUNTY STATION,71 Voorheesville Ave,Voorheesville,NY,12186,888-758-4389,42.654156,-73.924676,221607,,
GARVEY FRONT 2,257 Dix Ave,Queensbury,NY,12804,888-758-4389,43.317335,-73.619185,221613,,
MPG Parking,475 West 41st St,New York,NY,10036,888-998-2546,40.758967,-73.995189,221880,Level 2: $0.59 per kWh,Cost
FC1225 UNION ST CT4K 1,109 S Union St,Rochester,NY,14607,888-758-4389,43.151016,-77.599833,221901,,
BNE MASTER 5000 MURRAY ST1,2 Blue Hill Plaza,Pearl River,NY,10965,888-758-4389,41.047486,-74.007152,221902,,
ALBANY COUNTY ANN LEE POND,124 Heritage Ln,Albany,NY,12205,888-758-4389,42.739084,-73.813207,221910,,
TOY BINGHAMTON CT4020- 1,393 Court St,Binghamton,NY,13904,888-758-4389,42.104684,-75.885437,221912,,
"UBP Riverhead Plaza (Riverhead, NY)",1820 Old Country Road,Riverhead,NY,11901,833-632-2778,40.924022,-72.708793,221920,,
CANDLE PARK-04,3607 NY-434,Vestal,NY,13850,888-758-4389,42.097893,-75.985432,221985,,
CANDLE PARK-03,3607 NY-434,Vestal,NY,13850,888-758-4389,42.097894,-75.985392,221986,,
MAIN STATIONLOT STATION1,205 Sunrise Hwy,West Islip,NY,11795,888-758-4389,40.720564,-73.303834,221992,,
Courtyard Marriott - Rye,631 Midland Ave,Rye,NY,10580,877-455-3833,40.989586,-73.671855,222004,,
S-R STATION 2,784 County Rd 64,Elmira,NY,14903,888-758-4389,42.152089,-76.885292,222066,,
NATIONAL GRID CENTURY HOUSE,977 Loudon rd,Cohoes,NY,12047,888-758-4389,42.771298,-73.752656,222102,,
CHARGING UR CAR STATION 1,1546 U.S. 9,clifton park,NY,12065,888-758-4389,42.844794,-73.749798,222202,,
CHARGING UR CAR STATION 2,1546 U.S. 9,Clifton Park,NY,12065,888-758-4389,42.844751,-73.749793,222203,,
ELLIS CHEVY LVL2#1,551 E Main St,Malone,NY,12953,888-758-4389,44.850006,-74.284325,222223,,
ELLIS CHEVY LVL2 #2,551 E Main St,Malone,NY,12953,888-758-4389,44.85001,-74.28445,222224,,
Kohl's,3620 Long Beach Rd,Oceanside,NY,11572,888-264-2208,40.6221072554798,-73.6418050669783,222353,,
"Chalet Apartments 300 Edwards Street Roslyn, NY",300 Edwards Street,Roslyn,NY,11577,888-356-8911,40.794166,-73.647669,222433,,
CANDLE CANDLEWOOD #2,3605 Vestal Pkwy E,Vestal,NY,13850,888-758-4389,42.097355,-75.985824,222456,,
CANDLE CANDLEWOOD #1,3605 NY-434,Vestal,NY,13850,888-758-4389,42.097171,-75.985701,222457,,
CANDLE PARK-02,3607 NY-434,Vestal,NY,13850,888-758-4389,42.097802,-75.985312,222472,,
FURNACE POINT FPEV1,96 Furnace Point Rd,Westport,NY,12993,888-758-4389,44.193264,-73.42722,222494,,
VILLAGE OF DELH VILLAGEOFDELHI,79 Main St,Delhi,NY,13753,888-758-4389,42.276271,-74.916803,222502,,
266 13th St,266 13th St,Brooklyn,NY,11215,888-356-8911,40.667017,-73.988698,222574,,
160 W 84th St,160 W 84th St,Manhattan,NY,10024,888-356-8911,40.786312,-73.97569,222579,,
Destiny USA - Tesla Supercharger,1 Destiny USA Dr,Syracuse,NY,13290,877-798-3752,43.0674,-76.1753,222797,,
Stop & Shop,465 Atlantic Ave,Oceanside,NY,11572,888-264-2208,40.6397778569923,-73.6524097063087,222818,,
Stop & Shop,95 Old Country Rd,Carle Place,NY,11514,888-264-2208,40.7443154380347,-73.6201201960523,222819,,
TPWC STONE MILL,407 Canal Pl,Little Falls,NY,13365,888-758-4389,43.040505,-74.858994,223045,,
EVolve NY Commack,656 Commack Rd,Commack,NY,11725,833-632-2778,40.807513,-73.293813,223049,,
Stonegate Apartments,5000 Stonegate Dr,Rensselaer,NY,12144,844-623-1001,42.66329,-73.69816,223087,,
Rapid Park - 204 W 101 st,204 W 101st St,New York,NY,10025,844-623-1001,40.79743,-73.9687,223088,,
Rapid Park - 205 W 101 st,205 W 101st St,New York,NY,10025,844-623-1001,40.79766,-73.96838,223089,,
The Delaware,70 Delaware Ave,Cohoes,NY,12047,844-623-1001,42.77107,-73.68467,223090,,
Airport Executive Park,150 Airport Executive Park,Nanuet,NY,10954,844-623-1001,41.1091,-74.02886,223091,,
Albany Country Club,300 Wormer Rd,Voorheesville,NY,12186,844-623-1001,42.68181,-73.92441,223092,,
Budget Inn,932 State Rt 9,Queensbury,NY,12804,844-623-1001,43.3379,-73.67948,223093,,
Summit Senior Life - Eastwyck,1 Eastwyck Cir,Rensselaer,NY,12144,844-623-1001,42.65216,-73.68833,223094,,
Econolodge,543 Aviation Rd,Queensbury,NY,12804,844-623-1001,43.33007,-73.67991,223095,,
HVCC - Lot A,80 Vandenburgh Ave,Troy,NY,12180,844-623-1001,42.69683,-73.68788,223096,,
HVCC - Campus Center,80 Vandenburgh Ave,Troy,NY,12180,844-623-1001,42.69739,-73.68371,223097,,
Hampton Motor Inn,11899 US Hwy 4,Whitehall,NY,12887,844-623-1001,43.5741,-73.31268,223098,,
Lake View Inn,2257 US Hwy 9,Lake George,NY,12845,844-623-1001,43.41703,-73.71343,223099,,
Rapid Park - 44 State St,44 State St,Brooklyn,NY,11201,844-623-1001,40.6918,-73.99829,223100,,
Orchard Creek,6700 Dunnsville Rd,Altamont,NY,12009,844-623-1001,42.72246,-74.01379,223101,,
Partridge Hill Apartments,5 Valley View Blvd,Rensselaer,NY,12144,844-623-1001,42.66168,-73.69469,223102,,
100 Linden Oaks,100 Linden Oaks,Rochester,NY,14625,844-623-1001,43.12356,-77.51877,223103,,
Rip Van Winkle,149 Blue Mountain Rd,Saugerties,NY,12477,844-623-1001,42.08825,-74.02181,223104,,
Saratoga Automobile Museum,110 Ave of the Pines,Saratoga Springs,NY,12866,844-623-1001,43.05734,-73.80474,223105,,
SUNY Schenectady - Main Lot Faculty,78 Washington Ave,Schenectady,NY,12305,844-623-1001,42.81419,-73.95145,223106,,
SUNY Schenectady - Main Lot Student,78 Washington Ave,Schenectady,NY,12305,844-623-1001,42.81422,-73.95169,223107,,
SUNY Schenectady - School of Music,78 Washington Ave,Schenectady,NY,12305,844-623-1001,42.81495,-73.95231,223108,,
SUNY Schenectady - Center for Science and Technology,78 Washington Ave,Schenectady,NY,12305,844-623-1001,42.81567,-73.95015,223109,,
The Ridge - Lot A,2 Ridgeway Ln,Troy,NY,12180,844-623-1001,42.74424,-73.63613,223110,,
The Ridge - Lot B,12 Ridgeway Ln,Troy,NY,12180,844-623-1001,42.7417,-73.63594,223111,,
Towers on the Hudson,2000 6th Ave,Troy,NY,12180,844-623-1001,42.73296,-73.68495,223112,,
Summit Senior Life - Mill Hill,2 Mill Hill Ct,Slingerlands,NY,12159,844-623-1001,42.684,-73.90218,223113,,
Summit Senior Life - Saratoga,1 Perry Rd,Saratoga Springs,NY,12866,844-623-1001,43.11306,-73.7336,223114,,
411 West 55th St,411 W 55th St,New York,NY,10019,844-623-1001,40.76709,-73.98733,223115,,
906 Union St,906 Union St,Brooklyn,NY,11215,844-623-1001,40.67283,-73.97175,223116,,
Phaeton Motors,117 New Hartford St,New Hartford,NY,13413,844-623-1001,43.08527,-75.29642,223117,,
Russell Sage College,96 1st St,Troy,NY,12180,844-623-1001,42.72673,-73.69314,223118,,
Greymoor Way - Building 1,1106 Greymoor Way,Baldwinsville,NY,13027,844-623-1001,43.18182,-76.30039,223119,,
Greymoor Way - Building 2,1201 Greymoor Way,Baldwinsville,NY,13027,844-623-1001,43.18194,-76.30002,223120,,
Greymoor Way - Building 4,1501 Greymoor Way,Baldwinsville,NY,13027,844-623-1001,43.18224,-76.29906,223121,,
Greymoor Way - Building 7,1703 Greymoor Way,Baldwinsville,NY,13027,844-623-1001,43.18251,-76.29782,223122,,
Greymoor Way - Building 8,1908 Greymoor Way,Baldwinsville,NY,13027,844-623-1001,43.18217,-76.29823,223123,,
Greymoor Way - Building 10,1907 Greymoor Way,Baldwinsville,NY,13027,844-623-1001,43.1822,-76.29847,223124,,
Greymoor Way - Building 9,2101 Drummers Ct,Baldwinsville,NY,13027,844-623-1001,43.18175,-76.29886,223125,,
Greymoor Way - Building 11,2207 Drummers Ct,Baldwinsville,NY,13027,844-623-1001,43.18117,-76.29899,223126,,
Greymoor Way - Building 13A,2604 Pipers Ct,Baldwinsville,NY,13027,844-623-1001,43.18163,-76.29951,223127,,
Greymoor Way - Building 13B,2204 Drummers Ct,Baldwinsville,NY,13027,844-623-1001,43.18163,-76.3001,223128,,
Greymoor Way - Building 14,2608 Pipers Ct,Baldwinsville,NY,13027,844-623-1001,43.18098,-76.30008,223129,,
Ravenswood Pub,1021 Rt 146 Clifton Park,Clifton Park,NY,12065,844-623-1001,42.87091,-73.81799,223130,,
Windham Mountain,19 Resort Dr,Windham,NY,12496,844-623-1001,42.29947,-74.25662,223131,,
Century Country Club,233 Anderson Hill Rd,Purchase,NY,10577,844-623-1001,41.0391,-73.72556,223132,,
HVCC Child Care,80 Vandenburgh Ave,Troy,NY,12180,844-623-1001,42.69276,-73.67845,223133,,
La Terazza New City,291 South Main St,New City,NY,10956,844-623-1001,41.13736,-73.99141,223134,,
West Genesee Athletic Club,6415 Pottery Rd,Warens,NY,13164,844-623-1001,43.08033,-76.28406,223135,,
Integra Optics,28 Corporate Cir,Albany,NY,12203,844-623-1001,42.7039,-73.87436,223136,,
HVCC Garage Level 2,80 Vandenburgh Ave,Troy,NY,12180,844-623-1001,42.69487,-73.6859,223137,,
The Heathcote Scarsdale,2 Weaver St,Scarsdale,NY,10583,844-623-1001,40.98381,-73.77577,223138,,
Westchester Country Club,99 Biltmore Ave,Rye,NY,10580,844-623-1001,41.00071,-73.69916,223139,,
The Summit,1 Summit Way,Troy,NY,12180,844-623-1001,42.74419,-73.63212,223140,,
80 Church St,80 Church St,Hoosick Falls,NY,12090,844-623-1001,42.89994,-73.35134,223141,,
Alexander Apartments South,225 Patroon Creek Blvd,Albany,NY,12206,844-623-1001,42.68275,-73.80563,223143,,
War Cannon,2849 New York 9N,Crown Point,NY,12928,844-623-1001,43.95574,-73.4327,223218,,
Coveleigh Club,459 Stuyvesant Ave,Rye,NY,10580,844-623-1001,40.94657,-73.69086,223219,,
Russell Sage Jr. College,140 New Scotland Ave,Albany,NY,12208,844-623-1001,42.65143,-73.78238,223220,,
Ticonderoga Country Club,609 New York 9N,Ticonderoga,NY,12883,844-623-1001,43.83323,-73.46278,223221,,
New Age Hotrods,26 Garden St,New York Mills,NY,13417,844-623-1001,43.10403,-75.29497,223222,,
Sugar Creek Glen Campground,11288 Poags Hole Rd,Dansville,NY,14437,844-623-1001,42.48636,-77.73296,223223,,
Nemer Volkswagen,550 Troy Schenectady Rd,Latham,NY,12110,844-623-1001,42.74999,-73.76434,223224,,
117 South Main,117 S. Main St,Syracuse,NY,13212,844-623-1001,43.13471,-76.12919,223225,,
Gauthier's Saranac Lake Inn,488 Lake Flower Ave,Saranac Lake,NY,12983,844-623-1001,44.31472,-74.11963,223226,,
Adelphi Hotel,39 Washington St,Saratoga Springs,NY,12866,844-623-1001,43.0805,-73.78765,223227,,
Wellington Gardens,24 W. Campbell Rd,Schenectady,NY,12306,844-623-1001,42.80202,-73.98611,223228,,
North Utica Shopping Center,50 Auert Ave.,Utica,NY,13502,844-623-1001,43.11457,-75.20804,223229,,
Country Glenn Apartments Building 2159,2155 Bedell Rd,Grand Island,NY,14072,844-623-1001,43.03852,-78.97354,223230,,
Quaker Ridge Golf Club,146 Griffen Ave,Scarsdale,NY,10583,844-623-1001,40.96636,-73.7648,223231,,
Bridge Street on the Hudson,One Bridge St,Irvington,NY,10533,844-623-1001,41.04059,-73.87393,223232,,
Wellington Manor Building 4380,4399 Plantation Blvd,Liverpool,NY,13090,844-623-1001,43.12647,-76.21144,223233,,
Mohawk Honda Dealership Inside,175 Freemans Bridge Rd,Scotia,NY,12302,844-623-1001,42.84654,-73.94318,223234,,
Mohawk Honda Collision Center Inside,25 Saratoga Rd,Schenectady,NY,12302,844-623-1001,42.85144,-73.94279,223235,,
Wellington Manor Building 4399,4399 Plantation Blvd,Liverpool,NY,13090,844-623-1001,43.12717,-76.20936,223236,,
32 Burling Lane,32 Burling Lane,New Rochelle,NY,10801,844-623-1001,40.9129,-73.78588,223237,,
Wellington Manor Building 4379,4399 Plantation Blvd,Liverpool,NY,13090,844-623-1001,43.12714,-76.21114,223238,,
35 N. Main St.,35 N. Main St,Gloversville,NY,12078,844-623-1001,43.05166,-74.34514,223239,,
301 E. 79th St.,301 E. 79th St.,New York,NY,10075,844-623-1001,40.76939,-73.96546,223240,,
550 W. 45th St.,550 W. 45th St,New York,NY,10036,844-623-1001,40.7624,-73.99635,223241,,
Residence of Vista Square,1410 Curry Rd,Rotterdam,NY,12306,844-623-1001,42.78315,-73.96424,223242,,
The Kensington at Halfmoon,1 Kensington Ct,Clifton Park,NY,12065,844-623-1001,42.83172,-73.73892,223243,,
Castle Apartments,201 Willett Ave,Port Chester,NY,10573,844-623-1001,41.0041,-73.6632,223244,,
Scarsdale Golf Club,1 Club Way,Hartsdale,NY,10530,844-623-1001,41.01102,-73.7989,223245,,
Scarsdale Commons,70 Garth Rd,Scarsdale,NY,10583,844-623-1001,40.98662,-73.80953,223246,,
Jeff Blatnik Park,2555 River Rd,Niskayuna,NY,12309,844-623-1001,42.813257642862,-73.8654404061674,223247,,
Phyllis Bornt Library,948 State St.,Schenectady,NY,12303,844-623-1001,42.80421,-73.9312,223248,,
Woodlawn Branch Library,2 Sanford St,Schenectady,NY,12304,844-623-1001,42.77992,-73.90469,223249,,
Quaker Street Branch Library,133 Bull St,Delanson,NY,12053,844-623-1001,42.73194,-74.19334,223250,,
Glenville Branch Library,20 Glenridge Rd,Schenectady,NY,12302,844-623-1001,42.86776,-73.9276,223251,,
Niskayuna Branch Library,2400 Nott St E,Niskayuna,NY,12309,844-623-1001,42.81807,-73.88548,223252,,
Rotterdam Branch Library,1110 North Westcott Rd,Schenectady,NY,12306,844-623-1001,42.78721,-73.97983,223253,,
Brockport Landing,18 N Main St,Brockport,NY,14420,844-623-1001,43.21727,-77.93588,223254,,
Clyde's Stop & Shop,41 W State St,Johnstown,NY,12095,844-623-1001,43.00974,-74.37671,223255,,
435 E. 55th St.,435 E 55th St,New York,NY,10022,844-623-1001,40.75657,-73.96226,223256,,
420 E. 53rd St.,420 E 53rd,New York,NY,10022,844-623-1001,40.75527,-73.96386,223257,,
449 East 49th Street,449 East 49th Street,New York,NY,10022,844-623-1001,40.75267,-73.96482,223258,,
Hyatt Place Malta,20 State Farm Place,Ballston Spa,NY,12020,844-623-1001,42.96933,-73.80448,223259,,
Blue Hill Plaza,501 Veterans Memorial Dr,Pearl River,NY,10965,844-623-1001,41.04903,-74.00684,223260,,
Manlius Academy North,4719 Kehoe Ln,Manlius,NY,13104,844-623-1001,43.00042,-75.96485,223261,,
Breitbeck Park,91 Lake St,Oswego,NY,13126,844-623-1001,43.46144,-76.52383,223262,,
Sharon Chevrolet,3687 NY-31,Liverpool,NY,13090,844-623-1001,43.18218,-76.25699,223263,,
337 E 64th St.,337 East 64th St,New York,NY,10065,844-623-1001,40.76327,-73.96024,223264,,
4 W 21st St.,4 W 21st St,New York,NY,10010,844-623-1001,40.74057,-73.99147,223265,,
210 W 76th St.,210 W 76th St,New York,NY,10023,844-623-1001,40.78126,-73.98044,223266,,
142 E 31st St.,142 E 31st St,New York,NY,10016,844-623-1001,40.74415,-73.98046,223267,,
44 W 62nd St.,44 W 62nd St,New York,NY,10023,844-623-1001,40.7708,-73.98323,223268,,
333 E 75th St.,333 E 75th St,New York,NY,10021,844-623-1001,40.7702,-73.95525,223269,,
Mechanicville Public Library,190 N Main St,Mechanicville,NY,12118,844-623-1001,42.90891,-73.68328,223270,,
The Residences at Lexington Hills,1000 Cherry Hill Rd,Cohoes,NY,12047,844-623-1001,42.76477,-73.72194,223271,,
The Paddocks of Saratoga,1 Ascot Cir,Saratoga,NY,12866,844-623-1001,43.11577,-73.74304,223272,,
225 W 49th St,225 W 49th St,New York,NY,10019,844-623-1001,40.76154,-73.98518,223273,,
Deer Valley Building 3,11 Farnsworth Dr,Guilderland,NY,12084,844-623-1001,42.67788,-73.86814,223274,,
Deer Valley Building 8,11 Farnsworth Dr,Guilderland,NY,12084,844-623-1001,42.67792,-73.86813,223275,,
Deer Valley Building 20,11 Farnsworth Dr,Guilderland,NY,12084,844-623-1001,42.68017,-73.86837,223276,,
St. Mary's of the Assumption,47 Syracuse St,Baldwinsville,NY,13027,844-623-1001,43.15318,-76.32983,223277,,
11 East 86th Street,11 East 86th St,New York,NY,10028,844-623-1001,40.78147,-73.95986,223278,,
Stablegate Farm & Vineyard,10 Linda Way,Castleton-On-Hudson,NY,12033,844-623-1001,42.56123,-73.65309,223279,,
Birch Hill Catering,1 Celebration Way,Castleton-On-Hudson,NY,12033,844-623-1001,42.4897,-73.71009,223280,,
110 East End Ave,110 East End Ave,New York,NY,10028,844-623-1001,40.77447,-73.94599,223281,,
200 East End Ave,200 East End Ave,New York,NY,10128,844-623-1001,40.77729,-73.94355,223282,,
55 East End Ave,55 East End Ave,New York,NY,10028,844-623-1001,40.772,-73.94639,223283,,
Mont Pleasant Branch Library,1036 Crane St,Schenectady,NY,12303,844-623-1001,42.79807,-73.94733,223285,,
Niagara County Produce - East Amhurst,8555 Transit Rd,East Amherst,NY,14051,844-623-1001,43.08364,-78.69553,223286,,
Lions Park,3439 Rosendale Rd,Niskayuna,NY,12309,844-623-1001,42.77699,-73.82431,223287,,
River Road Park,2860 River Rd,Niskayuna,NY,12309,844-623-1001,42.80197,-73.86266,223288,,
Agawam Park,88 Jobs Ln,Southampton,NY,11968,844-623-1001,40.88295,-72.39217,223289,,
LIRR Station Plaza,48-54 Railroad Plaza,Southampton,NY,11968,844-623-1001,40.89421,-72.39045,223290,,
Art Center,25 Jobs Ln,Southampton,NY,11968,844-623-1001,40.88501,-72.3906,223291,,
305 East 80th Street,305 East 80th St,New York,NY,10075,844-623-1001,40.77397,-73.9539,223292,,
Denooyer Chevrolet,127 Wolf Rd,Albany,NY,12205,844-623-1001,42.71762,-73.80644,223293,,
Rockland Country Club,380 Rt 9W,Sparkill,NY,10976,844-623-1001,41.02487,-73.91789,223294,,
Holiday Inn Express & Suites Clifton Park,18 Old Rt 9,Clifton Park,NY,12065,844-623-1001,42.86823,-73.7741,223295,,
SUNY Sullivan,112 College Rd,Loch Sheldrake,NY,12759,844-623-1001,41.7728,-74.66696,223296,,
231 E 94th Street,231 E 94th St,New York,NY,10128,844-623-1001,40.78351,-73.94888,223297,,
203 E 71st St.,203 E 71st St,New York,NY,10021,844-623-1001,40.76894,-73.96047,223298,,
181 E 73rd Street,181 East 73rd St,New York,NY,10021,844-623-1001,40.77082,-73.96068,223299,,
191 East 71st Street,191 E 71st St,New York,NY,10021,844-623-1001,40.76942,-73.76942,223300,,
14 Plaza Drive,14 Plaza Dr,Latham,NY,12110,844-623-1001,42.76865,-73.75889,223301,,
26 Century Hill Dr,26 Century Hill Dr,Latham,NY,12110,844-623-1001,42.77095,-73.75909,223302,,
Legoland New York  Lot B,420 Harriman Dr,Goshen,NY,10924,844-623-1001,41.376482,-74.313929,223303,,
Legoland New York Resort,420 Harriman Dr,Goshen,NY,10924,844-623-1001,41.378995,-74.315743,223304,,
Legoland New York Resort ADA,420 Harriman Dr,Goshen,NY,10924,844-623-1001,41.378996,-74.315317,223305,,
Mohonk Mountain House,1000 Mountain Rest Rd,New Paltz,NY,12561,800-663-5633,41.7776369,-74.1364747,223311,FREE,Cost
DOCK STATION 9,1540 Broadway,New York,NY,10155,888-758-4389,40.761082,-73.968188,223322,,
DOCK STATION 10,1540 Broadway,New York,NY,10001,888-758-4389,40.757839,-73.984391,223323,,
Lincoln Square Garage,178 W 69th Street,New York,NY,10023,888-998-2546,40.776152,-73.98282,223392,Level 2: $0.59 per kWh,Cost
FETZNER STATION 1,2487 Dewey Ave,Rochester,NY,14616,888-758-4389,43.213877,-77.639807,223410,,
FETZNER STATION 6,2435 Dewey Ave,Rochester,NY,14615,888-758-4389,43.2134,-77.640466,223411,,
FETZNER STATION 4,2487 Dewey Ave,Rochester,NY,14616,888-758-4389,43.213754,-77.639907,223412,,
FETZNER STATION 3,2487 Dewey Ave,Rochester,NY,14616,888-758-4389,43.213786,-77.63987,223413,,
FETZNER STATION 2,2487 Dewey Ave,Rochester,NY,14616,888-758-4389,43.213836,-77.639839,223414,,
FETZNER STATION 5,2435 Dewey Ave,Rochester,NY,14615,888-758-4389,43.213388,-77.640421,223415,,
VOEASTROCHESTER EYER BUILDING,317 Main Street,East Rochester,NY,14445,888-758-4389,43.11301,-77.48586,223418,,
VOEASTROCHESTER EDMUND LYON PAR,700 Main Street,East Rochester,NY,14445,888-758-4389,43.108936,-77.486534,223419,,
VOEASTROCHESTER EYER PARK,200 Wilson Ave.,East Rochester,NY,14445,888-758-4389,43.110207,-77.474785,223423,,
VOEASTROCHESTER CONCREST PARK,511 West Avenue,East Rochester,NY,14445,888-758-4389,43.115044,-77.49867,223433,,
DEWITT EV 1 CARRIERPARK#1,1033 Kinne St,East Syracuse,NY,13057,888-758-4389,43.080508,-76.078612,223467,,
DEWITT EV 1 CARRIERPARK#2,1033 Kinne St,East Syracuse,NY,13057,888-758-4389,43.080509,-76.078647,223468,,
DEWITT EV 1 CARRIERPARK#3,1033 Kinne St,East Syracuse,NY,13057,888-758-4389,43.080503,-76.078693,223470,,
Kissena Garage,4370 Kissena Boulevard,Flushing,NY,11355,888-998-2546,40.753624,-73.823573,223486,Level 2: $0.59 per kWh,Cost
MATTHEW IMPORT ABB STATION 1,3013 Vestal Rd,Vestal,NY,13850,888-758-4389,42.101725,-76.004078,223511,,
320 Mason Ave,320 Mason Ave,New York,NY,10305,888-356-8911,40.5849843769658,-74.0880435921124,223526,,
Supercharge NYC,1074 Grand St,Brooklyn,NY,11211,646-664-1042,40.7136044677631,-73.93309885767226,223588,0.43 kW/h,Cost
COURTYARD REPUB STATION 2,2 Marriott Plaza,Farmingdale,NY,11735,888-758-4389,40.729073,-73.423261,223701,,
COURTYARD REPUB STATION 1,2 Marriott Plaza,Farmingdale,NY,11735,888-758-4389,40.729075,-73.423159,223702,,
TOWNEPLACE11735 TOWNE PLACE 1,1 Marriott Plaza,Farmingdale,NY,11735,888-758-4389,40.729099,-73.421926,223703,,
TOWNEPLACE11735 TOWNE PLACE 2,1 Marriott Plaza,Farmingdale,NY,11735,888-758-4389,40.729122,-73.421934,223704,,
TRADITION CBG TRADITION CHVY1,808 W Union St,Newark,NY,14513,888-758-4389,43.047235,-77.114892,223708,,
35 Red Cross Pl,35 Red Cross Pl,Brooklyn,NY,11201,888-356-8911,40.6994875,-73.9895156,223717,,
SARATOGA HONDA OUTDOOR CHARGER,3402 U.S. 9,Saratoga Springs,NY,12866,888-758-4389,43.057525,-73.787014,223818,,
FLEISCHMANNS VILLAGE 1,1017 Main St,Fleischmanns,NY,12430,888-758-4389,42.156788,-74.52895,223820,,
G & M REALTY 2 STATION 2,22-44 Jackson Ave,LIC,NY,11101,888-758-4389,40.745401,-73.946148,223833,,
G & M REALTY 2 STATION 3,22-44 Jackson Ave,LIC,NY,11101,888-758-4389,40.745399,-73.946226,223834,,
G & M REALTY 2 STATION 4,22-44 Jackson Ave,LIC,NY,11101,888-758-4389,40.745344,-73.94618,223835,,
G & M REALTY 2 STATION 5,22-44 Jackson Ave,LIC,NY,11101,888-758-4389,40.745355,-73.94625,223836,,
BP,3117 Nesconset Highway,Centereach,NY,11720,866-816-7584,40.8878501217509,-73.0976229083369,224170,,
